doi,journal_short,publication_year,title,study_setting,study_iso3_list,irb_status,irb_terms_matched,irb_institutions,irb_iso3_list,irb_country_identified,irb_in_study_country,irb_location_class,irb_n_institutions,irb_approval_status,irb_justification,irb_llm_model,irb_llm_prompt_version,snapshot_utc
10.1257/aer.20230084,AER,2024,Nurturing Childhood Curiosity to Enhance Learning: Evidence from a Randomized Pedagogical Intervention,single_country,TUR,ok,IRB | ethical/ethics | ethical/ethics approval,University of Essex Ethics Board (GBR),GBR,TRUE,FALSE,foreign_only,1,approved,Full-text re-extraction 2026-06-15 (agent-assisted): The study has ethics approval from the University of Essex Ethics Board (IRB:IRB00000522).,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20210987,AER,2024,Monitoring in Small Firms: Experimental Evidence from Kenyan Public Transit,single_country,KEN,ok,IRB,University of Nairobi ; UC Berkeley,KEN;USA,TRUE,TRUE,both,2,approved,"Rule-based match: University of Nairobi, UC Berkeley",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20220296,AER,2024,Investing in the Next Generation: The Long-Run Impacts of a Liquidity Shock,single_country,IND,ok,IRB,Harvard University,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Harvard University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20220711,AER,2024,Indirect Effects of Access to Finance,single_country,CHN,ok,IRB,University of Michigan,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: University of Michigan,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20221215,AER,2024,Does the Squeaky Wheel Get More Grease? The Direct and Indirect Effects of Citizen Participation on Environmental Governance in China,single_country,CHN,ok,IRB | ethical/ethics | human subjects,University of Chicago ; University of California,USA,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: University of Chicago, University of California",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae014,EJ,2024,Telementoring and Homeschooling During School Closures: a Randomised Experiment in Rural Bangladesh,single_country,BGD,ok,ethical/ethics,Monash University,AUS,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Monash University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae008,EJ,2024,Making Policies Matter: Voter Responses to Campaign Promises,single_country,PHL,ok,ethical/ethics | ethical/ethics approval,National University of Singapore,SGP,TRUE,FALSE,foreign_only,1,approved,Rule-based match: National University of Singapore,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae025,EJ,2024,Kinship Taxation as an Impediment to Growth: Experimental Evidence from Kenyan Microenterprises,single_country,KEN,ok,IRB,London School of Economics,GBR,TRUE,FALSE,foreign_only,1,approved,Rule-based match: London School of Economics,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20211826,AER,2023,Does Identity Affect Labor Supply?,single_country,IND,ok,IRB | human subjects,Columbia University ; J-PAL South Asia (IFMR) ; IFMR,IND;USA,TRUE,TRUE,both,3,mentioned_only,"Rule-based match: Columbia University, J-PAL South Asia (IFMR), IFMR",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae017,EJ,2024,Improving Administrative Data at Scale: Experimental Evidence on Digital Testing in Indian Schools,single_country,IND,ok,Institutional Review Board | ethical/ethics | ethical/ethics approval,J-PAL South Asia (IFMR) ; IFMR,IND,TRUE,TRUE,local_only,2,approved,"Rule-based match: J-PAL South Asia (IFMR), IFMR",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae077,EJ,2024,Healthcare Appointments as Commitment Devices,single_country,MWI,ok,IRB,Malawi National Health Sciences Research Committee,MWI,TRUE,TRUE,local_only,1,approved,Rule-based match: Malawi National Health Sciences Research Committee,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae003,EJ,2024,Experimental Evidence on Four Policies to Increase Learning at Scale,single_country,GHA,ok,IRB,Innovations for Poverty Action,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Innovations for Poverty Action,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae053,EJ,2024,Demand for Commitment in Credit and Saving Contracts: A Field Experiment,single_country,PAK,ok,IRB,University of Oxford ; Lahore School of Economics,GBR;PAK,TRUE,TRUE,both,2,approved,"Rule-based match: University of Oxford, Lahore School of Economics",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae050,EJ,2024,Cash Versus Kind: Benchmarking a Child Nutrition Program Against Unconditional Cash Transfers in Rwanda,single_country,RWA,ok,IRB | ethical/ethics,Innovations for Poverty Action ; Rwanda National Ethics Committee,RWA;USA,TRUE,TRUE,both,2,mentioned_only,"Rule-based match: Innovations for Poverty Action, Rwanda National Ethics Committee",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae012,EJ,2024,Bundling Genetic and Financial Technologies for More Resilient and Productive Small-Scale Farmers in Africa,multi_country,KEN;TZA,ok,IRB,University of California,USA,TRUE,FALSE,foreign_only,1,mentioned_only,Rule-based match: University of California,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae024,EJ,2024,Borrowing Constraints and Demand for Remedial Education: Evidence from Tanzania,single_country,TZA,ok,ethical/ethics,Bocconi University,ITA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Bocconi University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/uead099,EJ,2023,The Limitations of Activity-Based Instruction to Improve the Productivity of Schooling,single_country,IND,ok,ethical/ethics | human subjects,IFMR,IND,TRUE,TRUE,local_only,1,mentioned_only,Rule-based match: IFMR,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/uead115,EJ,2023,Partisan Effects of Information Campaigns in Competitive Authoritarian Elections: Evidence from Bangladesh,single_country,BGD,ok,IRB | ethical/ethics,Monash University,AUS,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Monash University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/uead067,EJ,2023,Helping Children Catch Up: Early Life Shocks and the PROGRESA Experiment,single_country,MEX,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1257/aer.20210461,AER,2023,Electronic Food Vouchers: Evidence from an At-Scale Experiment in Indonesia,single_country,IDN,ok,IRB,MIT,USA,TRUE,FALSE,foreign_only,1,mentioned_only,Rule-based match: MIT,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueac066,EJ,2022,‘I Still Haven't Found What I'm Looking For’: Evidence of Directed Search from a Field Experiment*,single_country,CHN,ok,Institutional Review Board,Beijing Normal University,CHN,TRUE,TRUE,local_only,1,approved,Rule-based match: Beijing Normal University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueac084,EJ,2022,Is School-Based Financial Education Effective? Immediate and Long-Lasting Impacts on High School Students,single_country,PER,ok,IRB | Institutional Review Board,Chesapeake IRB,USA,TRUE,FALSE,foreign_only,1,exempt,Rule-based match: Chesapeake IRB,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20211207,AER,2023,"Subjective Performance Evaluation, Influence Activities, and Bureaucratic Work Behavior: Evidence from China",single_country,CHN,ok,IRB | ethical/ethics,UC Berkeley,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: UC Berkeley,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20210687,AER,2023,The Economic Impact of Depression Treatment in India: Evidence from Community-Based Provision of Pharmacotherapy,single_country,IND,ok,IRB | ethical/ethics,MIT,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: MIT,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20210701,AER,2023,When a Doctor Falls from the Sky: The Impact of Easing Doctor Supply Constraints on Mortality,single_country,NGA,ok,ethical/ethics | ethical/ethics approval | human subjects,RAND Corporation,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: RAND Corporation,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/aer.20201892,AER,2022,Persistent Polarizing Effects of Persuasion: Experimental Evidence from Turkey,single_country,TUR,ok,IRB | ethical/ethics,UC Berkeley,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: UC Berkeley,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.3982/ecta17945,ECMA,2022,General Equilibrium Effects of Cash Transfers: Experimental Evidence From Kenya,single_country,KEN,ok,IRB/ethics (full-text rescan),"Maseno University (KEN); University of California, Berkeley (USA)",KEN;USA,TRUE,TRUE,both,2,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): ing Square Founda- tion. Walker gratefully acknowledges financial support from the NSF Graduate Research Fellowship (Grant No. DGE 1106400). The study received IRB approval from Maseno University and the Univ. of California, Berkeley. AEA T",,,2026-06-10T13:31:38Z
10.1093/ej/ueaf051,EJ,2025,Towards an Understanding of Reference-Dependent Labour Supply: Theory and Evidence from a Field Experiment,single_country,IND,ok,ethical/ethics,Copenhagen Business School,DNK,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Copenhagen Business School,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01379,RESTAT,2023,Financing Municipal Water and Sanitation Services in Nairobi’s Informal Settlements,single_country,KEN,ok,IRB | ethical/ethics | human subjects,Innovations for Poverty Action ; World Bank ; Maseno University ; UC Berkeley,KEN;USA,TRUE,TRUE,both,4,approved,"Rule-based match: Innovations for Poverty Action, World Bank, Maseno University, UC Berkeley",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest.a.278,RESTAT,2025,Agricultural Transformation and Farmers' Expectations: Experimental Evidence from Uganda,single_country,UGA,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/ej/ueae117,EJ,2024,To Defer or to Differ: Experimental Evidence on the Role of Cash Transfers in Nigerian Couples’ Decision-Making,single_country,NGA,ok,IRB | ethical/ethics,University of Maryland,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: University of Maryland,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/jeea/jvaf012,JEEA,2025,Cost and Benefits of Climate Change Adaptation Policies: Evidence from an RCT and Extreme Flooding in Pakistan,single_country,PAK,ok,IRB,University of Mannheim,DEU,TRUE,FALSE,foreign_only,1,approved,Rule-based match: University of Mannheim,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/jeea/jvaf026,JEEA,2025,Safe Spaces for Teenage Girls in a Time of Crisis,single_country,SLE,ok,IRB | human subjects,Innovations for Poverty Action ; World Bank,USA,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: Innovations for Poverty Action, World Bank",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/jeea/jvaf047,JEEA,2025,Interest-Based Negotiation over Natural Resources: Experimental Evidence from Liberia,single_country,LBR,ok,Institutional Review Board,World Bank ; UC San Diego,USA,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: World Bank, UC San Diego",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/app.20190220,AEJ_Applied,2021,Different Strokes for Different Folks? Experimental Evidence on the Effectiveness of Input and Output Incentive Contracts for Health Care Providers with Varying Skills,single_country,IND,ok,human subjects,Duke University,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Duke University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01537,RESTAT,2024,Improving Workers' Performance in Small Firms: A Randomized Experiment on Goal Setting in Ghana,single_country,GHA,ok,IRB,Tilburg University,NLD,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Tilburg University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/restud/rdae112,RES,2024,Consumer Surplus of Alternative Payment Methods,single_country,MEX,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/ej/ueaf014,EJ,2025,Scared Straight or Scared to Death? Fatalism in Response to Disease Risks,single_country,MWI,ok,IRB | ethical/ethics | ethical/ethics approval | human subjects,University of Chicago ; University of Michigan ; University of Malawi (College of Medicine),MWI;USA,TRUE,TRUE,both,3,approved,"Rule-based match: University of Chicago, University of Michigan, University of Malawi (College of Medicine)",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/jeea/jvaf052,JEEA,2025,<i>Marshall Lecture 2025:</i> Political Information and Network Effects,single_country,ARG,ok,Institutional Review Board,Paris School of Economics,FRA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Paris School of Economics,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/qje/qjab009,QJE,2021,Building Social Cohesion in Ethnically Mixed Schools: An Intervention on Perspective Taking,single_country,TUR,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/qje/qjab013,QJE,2021,The Economic Consequences of Increasing Sleep Among the Urban Poor,single_country,IND,ok,IRB/ethics (full-text rescan),Harvard University (USA); IFMR (IND); Indian Council of Medical Research (IND),IND;USA,TRUE,TRUE,both,3,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): The content is solely the responsibility of the authors and does not necessarily represent the official views of the National Institutes of Health. We received IRB approval from Harvard University, protocol no. 14-2294, the Institute for Fi",,,2026-06-10T13:31:38Z
10.1093/qje/qjab029,QJE,2021,The Allocation of Authority in Organizations: A Field Experiment with Bureaucrats,single_country,PAK,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/qje/qjab045,QJE,2021,Why Do People Stay Poor?,single_country,BGD,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/qje/qjac019,QJE,2022,Improving Management Through Worker Evaluations: Evidence from Auto Manufacturing,single_country,CHN,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/qje/qjac032,QJE,2022,Corruption in Customs,single_country,MDG,no_mention,,,,,,no_mention,,,Full-text re-extraction 2026-06-15 (agent-assisted): original term match was spurious; no IRB/ethics statement found in full text.,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/qje/qjac034,QJE,2022,Improving Workplace Climate in Large Corporations: A Clustered Randomized Intervention,single_country,TUR,ok,ethical/ethics approval,Kadir Has University,TUR,TRUE,TRUE,local_only,1,approved,Rule-based match: Kadir Has University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/qje/qjae003,QJE,2024,Digital Collateral,single_country,UGA,ok,IRB | ethical/ethics,University of California at Berkeley (USA),USA,TRUE,FALSE,foreign_only,1,approved,Full-text re-extraction 2026-06-15 (agent-assisted): The experiment described in this article is registered at the AEA RCT Registry under code AEARCTR-0004191. The protocol was granted IRB approval by the University of California at Berkeley under code 2018-10-11516.,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/qje/qjae018,QJE,2024,Using Divide-and-Conquer to Improve Tax Collection,single_country,PER,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/qje/qjae025,QJE,2024,Social Signaling and Childhood Immunization: A Field Experiment in Sierra Leone,single_country,SLE,ok,IRB | ethical/ethics,Princeton University ; UC Berkeley,USA,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: Princeton University, UC Berkeley",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/qje/qjae038,QJE,2024,Do Financial Concerns Make Workers Less Productive?,single_country,IND,ok,IRB,Columbia University ; IFMR ; MIT,IND;USA,TRUE,TRUE,both,3,approved,"Rule-based match: Columbia University, IFMR, MIT",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/qje/qjae043,QJE,2024,Cognitive Endurance as Human Capital,single_country,IND,ok,IRB,University of California ; IFMR,IND;USA,TRUE,TRUE,both,2,approved,"Rule-based match: University of California, IFMR",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/qje/qjaf009,QJE,2025,Can Pollution Markets Work in Developing Countries? Experimental Evidence from India,single_country,IND,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/qje/qjaf026,QJE,2025,Sexual Harassment in Public Spaces and Police Patrols: Experimental Evidence from Urban India,single_country,IND,ok,ethical/ethics,Princeton University,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Princeton University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/restud/rdaf079,RES,2025,"Contract Terms, Employment Shocks, and Default in Credit Cards",single_country,MEX,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/restud/rdaf026,RES,2025,Creating Cohesive Communities: A Youth Camp Experiment in India,single_country,IND,ok,Institutional Review Board,UC San Diego,USA,TRUE,FALSE,foreign_only,1,mentioned_only,Rule-based match: UC San Diego,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01433,RESTAT,2024,"Biometric Monitoring, Service Delivery, and Misreporting: Evidence from Healthcare in India",single_country,IND,ok,Institutional Review Board | ethical/ethics approval,World Bank ; IFMR ; MIT,IND;USA,TRUE,TRUE,both,3,approved,"Rule-based match: World Bank, IFMR, MIT",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest.a.1622,RESTAT,2025,Conscientiousness in the Workplace: Evidence from a Field Experiment in West Africa,single_country,SEN,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/jeea/jvac015,JEEA,2022,Priors Rule: When Do Malfeasance Revelations Help Or Hurt Incumbent Parties?,single_country,MEX,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/restud/rdae024,RES,2024,Private Sector Provision as an “Escape Valve”: The Mexico Diabetes Experiment,single_country,MEX,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01041,RESTAT,2021,Cash Transfers and Migration: Theory and Evidence from a Randomized Controlled Trial,single_country,COM,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01061,RESTAT,2021,"Cash Transfers, Food Prices, and Nutrition Impacts on Ineligible Children",single_country,PHL,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01093,RESTAT,2021,Cognitive Biases: Mistakes or Missing Stakes?,single_country,KEN,ok,IRB/ethics (full-text rescan),Harvard University IRB (USA),USA,TRUE,FALSE,foreign_only,1,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): e referees, Thomas Graeber, and Florian ogy of judgment for many decades (e.g., Bazerman & Samuelson, 1983; Zimmermann for helpful comments. The study received IRB approval from Johnson-Laird, 1983; Cheng & Holyoak, 1985; Cosmides, 1989) an",,,2026-06-10T13:31:38Z
10.1162/rest_a_01086,RESTAT,2021,Saving for Multiple Financial Needs: Evidence from Lockboxes and Mobile Money in Malawi,single_country,MWI,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01082,RESTAT,2021,Skill Versus Voice in Local Development,single_country,SLE,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01043,RESTAT,2021,The Impact of Emergency Cash Assistance in a Pandemic: Experimental Evidence from Colombia,single_country,COL,ok,IRB/ethics (full-text rescan),Innovations for Poverty Action IRB (USA),USA,TRUE,FALSE,foreign_only,1,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): om DNP; Yohanna Cubillos from DPS; and Natalia Arteaga, Jorge Gallego, and Camilo Pecha from DSEPP. This project has approval by Innovations for Poverty Action Institutional Review Board (#15645). A supplemental appendix is available online",,,2026-06-10T13:31:38Z
10.1162/rest_a_01135,RESTAT,2021,The Impact of Short-Term Employment for Low-Income Youth: Experimental Evidence from the Philippines,single_country,PHL,ok,human subjects,Innovations for Poverty Action,USA,TRUE,FALSE,foreign_only,1,mentioned_only,Rule-based match: Innovations for Poverty Action,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01247,RESTAT,2022,Ask a Local: Improving the Public Pricing of Land Titles in Urban Tanzania,single_country,TZA,ok,IRB/ethics (full-text rescan),LSE Research Ethics Committee (GBR); COSTECH (TZA),GBR;TZA,TRUE,TRUE,both,2,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): ty. information be used in practice to improve the public pricing We are grateful for the financial support of the IGC. Research approvals: of title deeds? LSE Research Ethics Committee [ref. 000770], and Tanzanian Commis- sion for Science ",,,2026-06-10T13:31:38Z
10.1162/rest_a_01217,RESTAT,2022,NGOs and the Effectiveness of Interventions,single_country,IND,ok,Institutional Review Board,Duke University,USA,TRUE,FALSE,foreign_only,1,mentioned_only,Rule-based match: Duke University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/jeea/jvad067,JEEA,2023,An Adaptive Targeted Field Experiment: Job Search Assistance for Refugees in Jordan,single_country,JOR,no_mention,,,,,,no_mention,,,Full-text re-extraction 2026-06-15 (agent-assisted): original term match was spurious; no IRB/ethics statement found in full text.,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01182,RESTAT,2022,Raising Health Awareness in Rural Communities: A Randomized Experiment in Bangladesh and India,multi_country,BGD;IND,ok,ethical/ethics,Monash University,AUS,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Monash University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01219,RESTAT,2022,Skeptical Employers: Experimental Evidence on Biased Beliefs Constraining Firm Growth,single_country,GHA,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01296,RESTAT,2023,Identity Verification Standards in Welfare Programs: Experimental Evidence from India,single_country,IND,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01333,RESTAT,2023,Is Mobile Money Changing Rural Africa? Evidence from a Field Experiment,single_country,MOZ,ok,ethical/ethics approval,Nova School of Business (Lisbon) ; Universidade Nova de Lisboa,PRT,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: Nova School of Business (Lisbon), Universidade Nova de Lisboa",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01285,RESTAT,2023,"Low-Quality Seeds, Labor Supply, and Economic Returns: Experimental Evidence from Tanzania",single_country,TZA,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1257/app.20180340,AEJ_Applied,2021,Growing Markets through Business Training for Female Entrepreneurs: A Market-Level Randomized Experiment in Kenya,single_country,KEN,ok,ethical/ethics | human subjects,Innovations for Poverty Action ; World Bank ; Maseno University,KEN;USA,TRUE,TRUE,both,3,approved,"Rule-based match: Innovations for Poverty Action, World Bank, Maseno University",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/app.20200721,AEJ_Applied,2022,Incentivized Peer Referrals for Tuberculosis Screening: Evidence from India,single_country,IND,ok,IRB,IFMR ; University of Maryland,IND;USA,TRUE,TRUE,both,2,approved,"Rule-based match: IFMR, University of Maryland",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/app.20220443,AEJ_Applied,2024,"Schoolgirls, Not Brides: Education as a Shield against Child Marriage",single_country,NER,ok,IRB,Paris School of Economics,FRA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Paris School of Economics,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1257/pol.20240183,AEJ_EP,2025,Social Welfare Portability and Migration: Evidence from India’s Public Distribution System,single_country,IND,ok,IRB | Institutional Review Board,University of Rochester ; World Bank ; KREA University,IND;USA,TRUE,TRUE,both,3,approved,"Rule-based match: University of Rochester, World Bank, KREA University",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueab027,EJ,2021,Voter Mobilisation and Trust in Electoral Institutions: Evidence from Kenya,single_country,KEN,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/jeea/jvae011,JEEA,2024,"Mass Political Information on Social Media: Facebook Ads, Electorate Saturation, and Electoral Accountability in Mexico",single_country,MEX,ok,Institutional Review Board | ethical/ethics | human subjects,Columbia University ; ITAM,MEX;USA,TRUE,TRUE,both,2,approved,"Rule-based match: Columbia University, ITAM",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/uead001,EJ,2023,Long-Run Effects of Aid: Forecasts and Evidence from Sierra Leone,single_country,SLE,ok,ethical/ethics | human subjects,Stanford University ; Wageningen University ; MIT,NLD;USA,TRUE,FALSE,foreign_only,3,approved,"Rule-based match: Stanford University, Wageningen University, MIT",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01074,RESTAT,2021,Advancing the Agency of Adolescent Girls,single_country,IND,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/ej/ueac018,EJ,2022,"Transfers, Diversification and Household Risk Strategies: Can Productive Safety Nets Help Households Manage Climatic Variability?",single_country,NIC,ok,IRB/ethics (full-text rescan),Johns Hopkins Homewood IRB (USA),USA,TRUE,FALSE,foreign_only,1,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): EUDC conferences for providing us with additional comments and suggestions. The study is registered in the AEA RCT registry under AEARCTR-0001794, and received IRB approval from Johns Hopkins Homewood IRB: No 2008062. The views expressed in",,,2026-06-10T13:31:38Z
10.1257/aer.20210169,AER,2024,Asset-Based Microfinance for Microenterprises: Evidence from Pakistan,single_country,PAK,ok,IRB,University of Oxford,GBR,TRUE,FALSE,foreign_only,1,approved,Rule-based match: University of Oxford,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueae039,EJ,2024,Incentivising Textbooks for Self-Study: Experimental Evidence from the Democratic Republic of the Congo,single_country,COD,ok,ethical/ethics | ethical/ethics approval,University of Edinburgh,GBR,TRUE,FALSE,foreign_only,1,approved,Rule-based match: University of Edinburgh,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/uead075,EJ,2023,Management Practices and Quality of Care: Evidence from the Private Health Care Sector in Tanzania,single_country,TZA,ok,IRB | ethical/ethics | ethical/ethics approval,International Growth Centre (LSE/Oxford) ; Ifakara Health Institute,GBR;TZA,TRUE,TRUE,both,2,approved,"Rule-based match: International Growth Centre (LSE/Oxford), Ifakara Health Institute",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/uead083,EJ,2023,Is Digital Credit Filling a Hole or Digging a Hole? Evidence from Malawi,single_country,MWI,ok,IRB,Malawi National Committee on Research ; Innovations for Poverty Action,MWI;USA,TRUE,TRUE,both,2,approved,"Rule-based match: Malawi National Committee on Research, Innovations for Poverty Action",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/uead102,EJ,2023,Do Celebrity Endorsements Matter? A Twitter Experiment Promoting Vaccination in Indonesia,single_country,IDN,ok,IRB,MIT ; Stanford University,USA,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: MIT, Stanford University",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/restud/rdab005,RES,2021,Improving Management with Individual and Group-Based Consulting: Results from a Randomized Experiment in Colombia,single_country,COL,ok,human subjects,Innovations for Poverty Action,USA,TRUE,FALSE,foreign_only,1,exempt,Rule-based match: Innovations for Poverty Action,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.3982/ecta18422,ECMA,2024,Peak‐Hour Road Congestion Pricing: Experimental Evidence and Equilibrium Implications,single_country,IND,ok,human subjects,IFMR ; MIT,IND;USA,TRUE,TRUE,both,2,approved,"Rule-based match: IFMR, MIT",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
