doi,journal_short,publication_year,title,matched_file,n_pages,has_irb_mention,terms_matched,n_mentions,pages_with_mentions,snippets,extraction_status,snapshot_utc
10.1093/restud/rdae112,RES,2024,Consumer Surplus of Alternative Payment Methods,MS32143_Manuscript_only.pdf,45,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/ej/ueaf014,EJ,2025,Scared Straight or Scared to Death? Fatalism in Response to Disease Risks,nihms-2125038.pdf,25,True,IRB | ethical/ethics | ethical/ethics approval | human subjects,11,5;15;17,"[p5|IRB] ...on in the sample overstates the per-act transmission risk by a factor of nearly a thousand. The intervention received ethical approval from IRBs at the University of Malawi College of Medicine and the University of Michigan. For a discussion of the ethical dimensions of teaching peop...  ||  [p5|ethical/ethics] ...received ethical approval from IRBs at the University of Malawi College of Medicine and the University of Michigan. For a discussion of the ethical dimensions of teaching people the true average risk of HIV transmission, see Appendix C. For further details about the information treatmen...  ||  [p5|ethical/ethics approval|despaced] ...issionriskbyafactorofnearlyathousand.theinterventionreceivedethicalapprovalfromirbsattheuniversityofmalawicollegeofmedicineandtheuniver...  ||  [p15|IRB] ...sity of Michigan (T32 AG000221), as well as by fellowship funding from the Rackham Graduate School. This study was reviewed and approved by IRBs at the University of Malawi College of Medicine (COMREC, protocol # P.07/11/1107) and the University of Michigan (IRB-HSBS, protocol # HUM0...  ||  [p15|IRB] ...ewed and approved by IRBs at the University of Malawi College of Medicine (COMREC, protocol # P.07/11/1107) and the University of Michigan (IRB-HSBS, protocol # HUM00052708). This study is registered with the AEA RCT Registry under registration number AEARCTR-0006666. All errors and...  ||  [p17|ethical/ethics] ...conomic Analysis., ed. Gruber Jonathan, 29–68. Chicago, IL:University of Chicago Press. Office of the Secretary. 1979. “The Belmont Report: Ethical Principles and Guidelines for the Protection of Human Subjects of Research.” National Commission for the Protection of Human Subjects of Bi...  ||  [p17|human subjects] ...IL:University of Chicago Press. Office of the Secretary. 1979. “The Belmont Report: Ethical Principles and Guidelines for the Protection of Human Subjects of Research.” National Commission for the Protection of Human Subjects of Biomedical Behavioral Research, Bethesda, MD. Oster Emily. 2012....  ||  [p17|human subjects] ...mont Report: Ethical Principles and Guidelines for the Protection of Human Subjects of Research.” National Commission for the Protection of Human Subjects of Biomedical Behavioral Research, Bethesda, MD. Oster Emily. 2012. “HIV and Sexual Behavior Change: Why Not Africa?” Journal of Health Eco...",ok,2026-06-09T21:32:24Z
10.1093/jeea/jvaf052,JEEA,2025,<i>Marshall Lecture 2025:</i> Political Information and Network Effects,Political Information and Network Effects.pdf,89,True,Institutional Review Board,1,1,"[p1|Institutional Review Board|despaced] ...oththemainexperimentsandthesubsequentsurveywereapprovedbytheinstitutionalreviewboardofparisschoolofeconomics,#2023-028and#2025-040.theexperiment...",ok,2026-06-09T21:32:24Z
10.1093/qje/qjab009,QJE,2021,Building Social Cohesion in Ethnically Mixed Schools: An Intervention on Perspective Taking,qjab009.pdf,49,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/qje/qjab013,QJE,2021,The Economic Consequences of Increasing Sleep Among the Urban Poor,qjab013.pdf,56,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/qje/qjab029,QJE,2021,The Allocation of Authority in Organizations: A Field Experiment with Bureaucrats,qjab029.pdf,49,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/qje/qjab045,QJE,2021,Why Do People Stay Poor?,qjab045 (1).pdf,61,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/qje/qjac019,QJE,2022,Improving Management Through Worker Evaluations: Evidence from Auto Manufacturing,qjac019.pdf,40,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/qje/qjac032,QJE,2022,Corruption in Customs,qjac032.pdf,63,True,ethical/ethics,1,14,"[p14|ethical/ethics] ...nspectors’ survey. In 2017 we conducted a nationwide survey of inspectors that contained questions on job and pay satisfaction, corruption, ethics, fairness, and interac- tionswithbrokersandimporters. Madagascar’s raw customs data covers all formal import transactions made under severa...",ok,2026-06-09T21:32:24Z
10.1093/qje/qjac034,QJE,2022,Improving Workplace Climate in Large Corporations: A Clustered Randomized Intervention,qjac034.pdf,54,True,ethical/ethics approval,1,1,"[p1|ethical/ethics approval|despaced] ...ren,enesisik,andmustafakabaforresearchassistance.thestudyhasethicsapprovalfromkadirhasuniversityin-stitutionalreviewboard.confidential...",ok,2026-06-09T21:32:24Z
10.1093/qje/qjae003,QJE,2024,Digital Collateral,qjae003.pdf,55,True,IRB | ethical/ethics,3,1;46,"[p1|IRB] ...hool. The experiment described in this article is reg- istered at the AEA RCT Registry under code AEARCTR-0004191. The protocol was granted IRB approval by the University of California at Berkeley under code 2018-10-11516. The authors declare that they have no financial or material...  ||  [p46|ethical/ethics] ...inally, because repossessing digital collateral imposes a cost on the borrower without any reciprocal benefits for the lender, it may raise ethical questions especially if some nonrepayment is due to income shocks rather than strategic default. Are there financial contracts that are too...  ||  [p46|ethical/ethics] ...than strategic default. Are there financial contracts that are too punitive for borrowers? Should governments regulate certain contracts on ethical grounds? 42 These are important questions, and our study aims to provide evidence useful to inform answers. However, for the particular pro...",ok,2026-06-09T21:32:24Z
10.1093/qje/qjae018,QJE,2024,Using Divide-and-Conquer to Improve Tax Collection,qjae018.pdf,50,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/qje/qjae025,QJE,2024,Social Signaling and Childhood Immunization: A Field Experiment in Sierra Leone,qjae025.pdf,52,True,IRB | ethical/ethics,2,1,"[p1|IRB] ...ment, UNICEF Sierra Leone, and an anonymous donor. The experiment and data collection were approved by UC Berkeley and Princeton University IRB and the Office of the Sierra Leone Ethics and Scientific Review Committee. The experiment was regis- tered at AEA RCT registry (RCT ID: AEA...",ok,2026-06-09T21:32:24Z
10.1093/qje/qjae038,QJE,2024,Do Financial Concerns Make Workers Less Productive?,qjae038.pdf,56,True,IRB,3,1,"[p1|IRB] ...Bursztyn, Stefano DellaVigna, Johannes Haushofer, David Laibson, and Gautam Rao, for help- ful feedback. This research was approved by MIT IRB (COUHES Protocol 1607623454), Columbia University IRB (IRB-AAAR0033), and by the IFMR Hu- man Subjects Committee. The study was registered...  ||  [p1|IRB] ...id Laibson, and Gautam Rao, for help- ful feedback. This research was approved by MIT IRB (COUHES Protocol 1607623454), Columbia University IRB (IRB-AAAR0033), and by the IFMR Hu- man Subjects Committee. The study was registered on the AEA RCT registry, ID AEARCTR-0002181. (cid:3) C...",ok,2026-06-09T21:32:24Z
10.1093/qje/qjae043,QJE,2024,Cognitive Endurance as Human Capital,qjae043.pdf,61,True,IRB,1,1,"[p1|IRB] ...lpern, Jed Silver, Simon Taye, Letian Yin, and Yige Wang for exceptional research assistance. All remaining errors are our own. We received IRB approval from the University of California, Berkeley, and IFMR in India; AEA RCT registry no. 0002673. (cid:3) C The Author(s) 2024. Publis...",ok,2026-06-09T21:32:24Z
10.1093/qje/qjaf009,QJE,2025,Can Pollution Markets Work in Developing Countries? Experimental Evidence from India,qjaf009.pdf,59,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/qje/qjaf026,QJE,2025,Sexual Harassment in Public Spaces and Police Patrols: Experimental Evidence from Urban India,qjaf026.pdf,42,True,ethical/ethics,6,1;15;19;20;38,"[p1|ethical/ethics] ...he UK government through the ieConnect for Impact Program. The views expressed here do not necessarily represent the views of our partners. Ethics ap- proval was obtained from the Institute of Financial Management, and Research in India and Princeton University in the United States. A...  ||  [p15|ethical/ethics] ...three times during the study, with each batch consisting of 15–20 individuals. In Online Appendix C , we discuss additional procedures and ethical considerations. The EOS took place over 28 weeks: 4 weeks before the inter- vention started and overlapping for 24 weeks with the interven-...  ||  [p19|ethical/ethics] ...n in mid- September 2019 and concluded after 24 weeks. During this pe- 19. In Online Appendix D , we detail the lab protocol and safety and ethical procedures that were followed. Downloaded from https://academic.oup.com/qje/article/140/4/3191/8152909 by IFPRI user on 04 June 2026...  ||  [p20|ethical/ethics] ...erent views toward harassment rel- ative to other police officers, we find no evidence of such differ- ences. Finally, the project received ethical clearance from Princeton University and the Institute of Financial Management and Re- search in India. In Online Appendix C , we detail the...  ||  [p20|ethical/ethics] ...rom Princeton University and the Institute of Financial Management and Re- search in India. In Online Appendix C , we detail the structured ethical approach following Asiedu et al. (2021) , focusing on policy equipoise and scarcity, the research team’s role, potential harms, conflicts o...  ||  [p38|ethical/ethics] ...org/doi/10.1111/j.1745-9125.2011.00233.x Asiedu, Edward , Dean Karlan, Monica Lambon-Quayefio, and Christopher Udry, “A Call for Structured Ethics Appendices in Social Science Papers,” Pro- ceedings of the National Academy of Sciences , 118 (2021), e2024570118. https://doi.org/10.1073/...",ok,2026-06-09T21:32:24Z
10.1093/restud/rdaf079,RES,2025,"Contract Terms, Employment Shocks, and Default in Credit Cards",qt3j9872fs.pdf,100,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/restud/rdaf026,RES,2025,Creating Cohesive Communities: A Youth Camp Experiment in India,rdaf026.pdf,38,True,Institutional Review Board,1,35,[p35|Institutional Review Board|despaced] ...vedbyubc’sbehaviouralresearchethicsboard(h22-02671)anducsd’sinstitutionalreviewboard(protocol#805748).wearegratefulforfundingfromthej-palgoverna...,ok,2026-06-09T21:32:24Z
10.1162/rest_a_01433,RESTAT,2024,"Biometric Monitoring, Service Delivery, and Misreporting: Evidence from Healthcare in India",rest_a_01433.pdf,20,True,Institutional Review Board | ethical/ethics approval,2,1,"[p1|Institutional Review Board|despaced] ...ecommitteeontheuseofhumansasexperimentalsubjects(couhes),theinstitutionalreviewboardsoftheinstituteforfinancialmanagementopportunitiesformisrepor...  ||  [p1|ethical/ethics approval|despaced] ...omonitorattendanceandperformanceofhealthteredbytheworldbank.ethicalapprovalswereobtainedfromthemitworkers.biometricmonitoringwasalsomea...",ok,2026-06-09T21:32:24Z
10.1162/rest.a.1622,RESTAT,2025,Conscientiousness in the Workplace: Evidence from a Field Experiment in West Africa,REStat_Manuscript.pdf,41,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/jeea/jvac015,JEEA,2022,Priors Rule: When Do Malfeasance Revelations Help Or Hurt Incumbent Parties?,retrieve (1).pdf,46,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/restud/rdae024,RES,2024,Private Sector Provision as an “Escape Valve”: The Mexico Diabetes Experiment,retrieve (10).pdf,34,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01041,RESTAT,2021,Cash Transfers and Migration: Theory and Evidence from a Randomized Controlled Trial,retrieve (11).pdf,16,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01061,RESTAT,2021,"Cash Transfers, Food Prices, and Nutrition Impacts on Ineligible Children",retrieve (12).pdf,18,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01093,RESTAT,2021,Cognitive Biases: Mistakes or Missing Stakes?,retrieve (13).pdf,16,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01086,RESTAT,2021,Saving for Multiple Financial Needs: Evidence from Lockboxes and Mobile Money in Malawi,retrieve (14).pdf,20,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01082,RESTAT,2021,Skill Versus Voice in Local Development,retrieve (15).pdf,17,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01043,RESTAT,2021,The Impact of Emergency Cash Assistance in a Pandemic: Experimental Evidence from Colombia,retrieve (16).pdf,10,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01135,RESTAT,2021,The Impact of Short-Term Employment for Low-Income Youth: Experimental Evidence from the Philippines,retrieve (17).pdf,16,True,human subjects,1,1,"[p1|human subjects|despaced] ...italbybuildingfirm-specificorgeneralworkskills,asprogram.thehumansubjectscommitteeforinnovationsforpovertyac-tionprovidedoversightfor...",ok,2026-06-09T21:32:24Z
10.1162/rest_a_01247,RESTAT,2022,Ask a Local: Improving the Public Pricing of Land Titles in Urban Tanzania,retrieve (18).pdf,17,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01217,RESTAT,2022,NGOs and the Effectiveness of Interventions,retrieve (19).pdf,20,True,Institutional Review Board,1,1,"[p1|Institutional Review Board|despaced] ...imatedtobecloserto30,000(aldashev&navarra,bydukeuniversity’sinstitutionalreviewboard(irbprotocola0946);2018).informedconsentwasobtainedfromallpa...",ok,2026-06-09T21:32:24Z
10.1093/jeea/jvad067,JEEA,2023,An Adaptive Targeted Field Experiment: Job Search Assistance for Refugees in Jordan,retrieve (2).pdf,57,True,ethical/ethics,5,7;21;27;36,"[p7|ethical/ethics] ...since the FDA has traditionally recommended simple, non-adaptive designs. An exception has been the use of early stopping rules, as part of ethical guidelines to protect participant welfare. If it becomes evident that a new treatment either severely harms all patients, or cures all pati...  ||  [p21|ethical/ethics] ...2). Another factor is whether the treated population is particularly vulnerable and hence requires special protection. If that is the case, ethical considerations suggest a greater weight for participant welfare, and thus a smaller optimal (cid:2). 3.4. Discussion of Theorem 1 and the T...  ||  [p27|ethical/ethics] ...cularly Syrian refugees, had more trust in the ESO enumerators, and hence were more likely to discuss informal work with them. (Due both to ethical and confidentiality concerns, we did not ask respondents— either in the 6-week survey or subsequently—to specify whether a particular wage...  ||  [p36|ethical/ethics] ...ately double the employment gains of a standard experiment. 35 6. Conclusion Randomized controlled trials have come under criticism from an ethical perspective. For example, Deaton (2020 , p. 21) points out that “It is particularly worrying if the research addresses questions in economi...  ||  [p36|ethical/ethics] ...inued experimentation if they believe that they already know which intervention works best. Adaptive experimentation can help mitigate both ethical criticisms of RCTs and the reluctance of implementation partners to engage in experimentation, by setting welfare maximization (or regret m...",ok,2026-06-09T21:32:24Z
10.1162/rest_a_01182,RESTAT,2022,Raising Health Awareness in Rural Communities: A Randomized Experiment in Bangladesh and India,retrieve (20).pdf,18,True,ethical/ethics,2,1,"[p1|ethical/ethics] ...undingprovidedbyaspecialCOVID-19researchfunding IndiaandBangladeshwereaffectedseverelybythepandemicandtogether from Monash Business School. Ethical clearance for this project came contributestoabout12%oftheCOVID-19casesand10%ofdeathsworld- fromtheMonashUniversityHumanResearchEthicsCommi...  ||  [p1|ethical/ethics] ...ashUniversityHumanResearchEthicsCommittee(refno. wide.With40millionconfirmedcaseandnearlyhalfamilliondeaths(as 24746) and the Institutional Ethics Committee at the Indian Institute of ofJanuary2022), Indiarankssecondintermsofinfectionsandthirdin TechnologyKanpur(refno.IITK/IEC/2019-20-...",ok,2026-06-09T21:32:24Z
10.1162/rest_a_01219,RESTAT,2022,Skeptical Employers: Experimental Evidence on Biased Beliefs Constraining Firm Growth,retrieve (21).pdf,18,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01296,RESTAT,2023,Identity Verification Standards in Welfare Programs: Experimental Evidence from India,retrieve (22).pdf,22,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1162/rest_a_01333,RESTAT,2023,Is Mobile Money Changing Rural Africa? Evidence from a Field Experiment,retrieve (23).pdf,11,True,ethical/ethics approval,1,1,[p1|ethical/ethics approval|despaced] ...entagepointstwovafricaatthenovaschoolofbusinessandeconomics.ethicsapprovalwassecuredfromuniversidadenovadelisboa.allremainingerrorsare...,ok,2026-06-09T21:32:24Z
10.1162/rest_a_01285,RESTAT,2023,"Low-Quality Seeds, Labor Supply, and Economic Returns: Experimental Evidence from Tanzania",retrieve (24).pdf,9,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/app.20180340,AEJ_Applied,2021,Growing Markets through Business Training for Female Entrepreneurs: A Market-Level Randomized Experiment in Kenya,retrieve (25).pdf,37,True,ethical/ethics | human subjects,3,1,"[p1|ethical/ethics] ...ltidonor Trust Fund. Human Subjects Approval was obtained from Innovations for Poverty Action IPA, 13February-002 and the Maseno University Ethics Review Committee MSU/DRPC/MUERC/000006/13. ( ) ( ) Authority to conduct research in Kenya was provided by the Kenyan Ministry of Science an...  ||  [p1|human subjects] ...ternational Labour Organization ILO, the Strategic Research Program SRP), and the World Bank ( ) ( ) ( Jobs Umbrella Multidonor Trust Fund. Human Subjects Approval was obtained from Innovations for Poverty Action IPA, 13February-002 and the Maseno University Ethics Review Committee MSU/DRPC/MU...  ||  [p1|human subjects|despaced] ...ramsrp),andtheworldbank()()(jobsumbrellamultidonortrustfund.humansubjectsapprovalwasobtainedfrominnovationsforpovertyactionipa,13febr...",ok,2026-06-09T21:32:24Z
10.1257/app.20200721,AEJ_Applied,2022,Incentivized Peer Referrals for Tuberculosis Screening: Evidence from India,retrieve (26).pdf,34,True,IRB,1,1,"[p1|IRB] ...ty of Chicago email: pradeep.chintagunta@chicagobooth.edu. Benjamin ) ( ) Olken was coeditor for this article. This project was approved by IRB committees at the Institute for Financial Management and Research Chennai, India, the University of Maryland College Park, Maryland, and th...",ok,2026-06-09T21:32:24Z
10.1257/app.20220443,AEJ_Applied,2024,"Schoolgirls, Not Brides: Education as a Shield against Child Marriage",retrieve (27).pdf,36,True,IRB,1,1,"[p1|IRB] ...iger for collecting the survey data. Finally, we are also grateful to Olivier Francès for excellent research assistance. The study received IRB approval from the Paris School of Economics ref.: 2019–001. The trial was registered in the AEA RCT Registry AEARCTR-0003296 Giacobino et a...",ok,2026-06-09T21:32:24Z
10.1257/pol.20240183,AEJ_EP,2025,Social Welfare Portability and Migration: Evidence from India’s Public Distribution System,retrieve (28).pdf,31,True,IRB | Institutional Review Board,3,1,"[p1|IRB] ...cutive Directors of the World Bank or the governments they represent. This study has received approval from the Institutional Review Boards IRB at Krea University Study 7107 and the University of Rochester Study 6508. This study was ( ) ( ) ( ) preregistered in the AEA RCT Registry...  ||  [p1|Institutional Review Board] ...zations, or those of the Executive Directors of the World Bank or the governments they represent. This study has received approval from the Institutional Review Boards IRB at Krea University Study 7107 and the University of Rochester Study 6508. This study was ( ) ( ) ( ) preregistered in the AEA RCT Regis...  ||  [p1|Institutional Review Board|despaced] ...governmentstheyrepresent.thisstudyhasreceivedapprovalfromtheinstitutionalreviewboardsirbatkreauniversitystudy7107andtheuniversityofrochesterstudy...",ok,2026-06-09T21:32:24Z
10.1093/ej/ueab027,EJ,2021,Voter Mobilisation and Trust in Electoral Institutions: Evidence from Kenya,retrieve (29).pdf,29,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/jeea/jvae011,JEEA,2024,"Mass Political Information on Social Media: Facebook Ads, Electorate Saturation, and Electoral Accountability in Mexico",retrieve (3).pdf,46,True,Institutional Review Board | ethical/ethics | human subjects,10,2;12;20,"[p2|Institutional Review Board] ...e Columbia University Human Research Protection office (AAAR8909), the Harvard Committee on the Use of Human Subjects (18-0743), and ITAM’s Institutional Review Board. The pre-analysis plan was pre-registered in the AEA RCT Registry (AEARCTR-0003135), and is publicly available at www.socialscienceregistry...  ||  [p2|human subjects] ...0010). The project was approved by the Columbia University Human Research Protection office (AAAR8909), the Harvard Committee on the Use of Human Subjects (18-0743), and ITAM’s Institutional Review Board. The pre-analysis plan was pre-registered in the AEA RCT Registry (AEARCTR-0003135), and i...  ||  [p2|Institutional Review Board|despaced] ...heharvardcommitteeontheuseofhumansubjects(18-0743),anditam’sinstitutionalreviewboard.thepre-analysisplanwaspre-registeredintheaearctregistry(aea...  ||  [p2|human subjects|despaced] ...archprotectionoffice(aaar8909),theharvardcommitteeontheuseofhumansubjects(18-0743),anditam’sinstitutionalreviewboard.thepre-analysisp...  ||  [p12|ethical/ethics] ...e, treatment conditions, two-level randomization, measurement of outcomes, and pre-specified estimation strategy; we conclude by discussing ethical considerations. 4.1. Sample of Municipalities In 2017 and 2018, the ASF released audit reports pertaining to FISM expenditures in 561 munic...  ||  [p20|Institutional Review Board] ...ollaboration with the non-partisan NGO Borde Político followed prevailing ethical and legal standards. First, the study was approved by the Institutional Review Boards at the universities of all authors. Second, the intervention also complied with Mexican electoral law. Mexican electoral authorities and a...  ||  [p20|ethical/ethics] ...es across municipalities using interactions between treatment and a variety of potential confounders that we describe in Section 6.5 . 4.6. Ethical Considerations Our collaboration with the non-partisan NGO Borde Político followed prevailing ethical and legal standards. First, the study...  ||  [p20|ethical/ethics] ...hat we describe in Section 6.5 . 4.6. Ethical Considerations Our collaboration with the non-partisan NGO Borde Político followed prevailing ethical and legal standards. First, the study was approved by the Institutional Review Boards at the universities of all authors. Second, the inter...",ok,2026-06-09T21:32:24Z
10.1093/ej/uead001,EJ,2023,Long-Run Effects of Aid: Forecasts and Evidence from Sierra Leone,retrieve (30).pdf,24,True,ethical/ethics | human subjects,2,1,"[p1|ethical/ethics] ...e atJ-PAL,NWO451-14-001andtheStanfordInstituteforInnovationinDevelopingEconomies.Humansubjectsap- proval was obtained from the Sierra Leone Ethics and Scientific Review Committee, Stanford University (#38846), MIT COUHES (#1612798296) and Wageningen University. This study was pre-regis...  ||  [p1|human subjects|despaced] ...01andthestanfordinstituteforinnovationindevelopingeconomies.humansubjectsap-provalwasobtainedfromthesierraleoneethicsandscientificrev...",ok,2026-06-09T21:32:24Z
10.1162/rest_a_01074,RESTAT,2021,Advancing the Agency of Adolescent Girls,retrieve (31).pdf,16,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/ej/ueac018,EJ,2022,"Transfers, Diversification and Household Risk Strategies: Can Productive Safety Nets Help Households Manage Climatic Variability?",retrieve (32).pdf,34,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1257/aer.20210169,AER,2024,Asset-Based Microfinance for Microenterprises: Evidence from Pakistan,retrieve (33).pdf,42,True,IRB,1,1,"[p1|IRB] ...m Private Enterprise Development in Low-Income Countries PEDL. Our preanalysis plan was registered at the AEA RCT Registry AEARCTR-0003886. IRB approval was ( ) ( ) obtained from the University of Oxford R37860 RE002, July 12 , 2016. We would like to acknowledge the use ( / ) of the...",ok,2026-06-09T21:32:24Z
10.1093/ej/ueae039,EJ,2024,Incentivising Textbooks for Self-Study: Experimental Evidence from the Democratic Republic of the Congo,retrieve (34).pdf,30,True,ethical/ethics | ethical/ethics approval,4,1,[p1|ethical/ethics] ...(REACH) program. The analysis follows the pre-analysis plan published on 8 May 2018 at the AEA RCT Registry. The RCT ID is AEARCTR-0001845. Ethical approval was obtained from the Edinburgh School of Social and Political Science Ethics Committee (Application No. 237871). 1 Self-study is...  ||  [p1|ethical/ethics] ...he AEA RCT Registry. The RCT ID is AEARCTR-0001845. Ethical approval was obtained from the Edinburgh School of Social and Political Science Ethics Committee (Application No. 237871). 1 Self-study is defined as study outside the classroom and without direct supervision. [ 3262 ] Downloa...  ||  [p1|ethical/ethics approval|despaced] ...shedon8may2018attheaearctregistry.therctidisaearctr-0001845.ethicalapprovalwasobtainedfromtheedinburghschoolofsocialandpoliticalscience...,ok,2026-06-09T21:32:24Z
10.1093/ej/uead075,EJ,2023,Management Practices and Quality of Care: Evidence from the Private Health Care Sector in Tanzania,retrieve (35).pdf,22,True,IRB | ethical/ethics | ethical/ethics approval,4,1,"[p1|IRB] ...lobal Challenges Research Fund and Wellcome Trust; MR/N015061/1) and the International Growth Centre. Ethics approval was obtained from the IRB of the Ifakara Health Institute (04-2016) and the National Institute of Medical Research (IX/2415) in Tanzania, and the London School of Hy...  ||  [p1|ethical/ethics] ...tment for International Development, Global Challenges Research Fund and Wellcome Trust; MR/N015061/1) and the International Growth Centre. Ethics approval was obtained from the IRB of the Ifakara Health Institute (04-2016) and the National Institute of Medical Research (IX/2415) in Ta...  ||  [p1|ethical/ethics approval|despaced] ...dwellcometrust;mr/n015061/1)andtheinternationalgrowthcentre.ethicsapprovalwasobtainedfromtheirboftheifakarahealthinstitute(04-2016)and...",ok,2026-06-09T21:32:24Z
10.1093/ej/uead083,EJ,2023,Is Digital Credit Filling a Hole or Digging a Hole? Evidence from Malawi,retrieve (36).pdf,29,True,IRB,2,1;19,"[p1|IRB] ...research protocol was approv e d by the Malawi National Committee on Research in the Social Sciences and Humanities (NCRSH) and by the UCSC IRB. The experimental component is registered in the AEA RCT registry (AEARCTR-0004139). We thank IPA Malawi, and especially Patrick Baxter, Mi...  ||  [p19|IRB] ...e Ku tchov a loan dataset from Airtel and analysing it at the end of our study period. We have since then filed an incident report with the IRB and IPA sent SMS messages to all those in the Finlit and InfoSMS groups to inform them of the current late fee schedule and warn them that...",ok,2026-06-09T21:32:24Z
10.1093/ej/uead102,EJ,2023,Do Celebrity Endorsements Matter? A Twitter Experiment Promoting Vaccination in Indonesia,retrieve (37).pdf,22,True,IRB,1,1,"[p1|IRB] ...nvoy for Sustainable Development Goals, Diah Saminarsih and their team for providing support for this project. This study was approv e d by IRBs at MIT (Protocol #1406006433) and Stanford (Protocol #31451), and registered in the AEA Social Science Registry (AEARCTR-0000757). Alatas a...",ok,2026-06-09T21:32:24Z
10.1093/restud/rdab005,RES,2021,Improving Management with Individual and Group-Based Consulting: Results from a Randomized Experiment in Colombia,retrieve (4).pdf,27,True,human subjects,1,25,"[p25|human subjects|despaced] ...yaearctr-0000528.sincenoidentifyinginformationwascollectedonhumansubjects,thestudywasexemptedfromtheinnovationsforpovertyactionirb.co...",ok,2026-06-09T21:32:24Z
10.3982/ecta18422,ECMA,2024,Peak‐Hour Road Congestion Pricing: Experimental Evidence and Equilibrium Implications,retrieve (40).pdf,37,True,human subjects,1,1,"[p1|human subjects|despaced] ...d,andthej-palurbanservicesinitiativepilotfund.thisprojecthashumansubjectsapprovalfrommitcouhes(protocol1511312369a002),ifmr(irb000071...",ok,2026-06-09T21:32:24Z
10.3982/ecta19408,ECMA,2024,Multinational Enforcement of Labor Law: Experimental Evidence on Strengthening Occupational Safety and Health Committees,retrieve (41).pdf,41,True,IRB,1,1,"[p1|IRB] ...AbroadProgramalsocontributedtravelfunding.Noneof thesponsorsofthisresearchhadarighttoreviewthepaperbeforecirculationnortovetoitscirculation.IRB approvalwasobtainedfromtheUniversityofCalifornia,Berkeley(9/6/2016,2016-05-8768) 1Author’scalculationsbasedondatafromtheBangladeshInstitute...",ok,2026-06-09T21:32:24Z
10.3982/ecta18181,ECMA,2023,General Equilibrium Effects of (Improving) Public Employment Programs: Experimental Evidence From India,retrieve (43).pdf,36,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.3982/ecta17497,ECMA,2021,Information Technology and Government Decentralization: Experimental Evidence From Paraguay,retrieve (44).pdf,26,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/restud/rdad068,RES,2023,When Less Is More: Experimental Evidence on Information Delivery During India’s Demonetisation,retrieve (45).pdf,40,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/restud/rdad065,RES,2023,Changes in Social Network Structure in Response to Exposure to Formal Credit Markets,retrieve (46).pdf,43,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/jeea/jvae005,JEEA,2024,"Experimental Evidence from a Conditional Cash Transfer Program: Schooling, Learning, Fertility, and Labor Market Outcomes after 10 Years",retrieve (47).pdf,41,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/jeea/jvae018,JEEA,2024,Decentralized Targeting of Agricultural Credit Programs: Private Versus Political Intermediaries,retrieve (48).pdf,53,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1093/jeea/jvad002,JEEA,2023,Reporting Peers’ Wrongdoing: Evidence on the Effect of Incentives on Morally Controversial Behavior,retrieve (49).pdf,40,True,ethical/ethics,2,2;15,"[p2|ethical/ethics] ...actively harming someone (the peer) instead of passively letting someone else get harmed (the victim of the misconduct) can be justified on ethical grounds. Policymakers often encourage potential denouncers to report through financial incentives. In the United States, for example, whist...  ||  [p15|ethical/ethics] ...riment,thereportswerenotforwardedtotheMoE,andparticipants were debriefed about this fact at the end of the phone call: Online Appendix B on ethical considerations provides a full discussion of the costs and benefits of using designs that involve either forwarding the reports to the MoE...",ok,2026-06-09T21:32:24Z
