openalex_id,n_authors,n_female,n_male,n_undetermined,n_determined,share_female_of_determined,any_female,first_author_gender,last_author_gender,all_undetermined
https://openalex.org/W4395053512,3,2,0,1,2,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4214604376,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4389219531,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4402893073,4,1,0,3,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4386226701,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4382051900,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4401929201,4,2,1,1,3,0.6667,TRUE,undetermined,female,FALSE
https://openalex.org/W4403727727,3,1,0,2,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4400788464,4,0,1,3,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4409572250,5,2,0,3,2,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4402162960,6,1,4,1,5,0.2000,TRUE,female,undetermined,FALSE
https://openalex.org/W4402813892,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4286436533,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4391888322,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414244764,4,0,3,1,3,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4320481192,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4386986959,4,1,2,1,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4392874614,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407165018,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408746791,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4384470713,5,5,0,0,5,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4400698321,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4409741555,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392005883,4,1,1,2,2,0.5000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4400316273,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4403468923,3,1,1,1,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4403432944,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407791725,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4409170895,4,1,0,3,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4411488339,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413143064,4,0,2,2,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4415214561,6,1,4,1,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4415818734,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3119620272,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3153289787,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4283688127,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3119870485,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W2904059109,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W2902465761,4,2,1,1,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W2943561755,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W2779231959,5,1,3,1,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W3155955424,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3166214641,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3202437340,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4283576382,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4214860768,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W3129913440,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3171148104,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W3156050542,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3185816483,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3001730123,4,1,2,1,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4225815613,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4394566374,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W3207007174,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4200394833,7,4,2,1,6,0.6667,TRUE,undetermined,female,FALSE
https://openalex.org/W4297318104,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3120131006,5,1,2,2,3,0.3333,TRUE,male,undetermined,FALSE
https://openalex.org/W3201168948,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4376619837,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3019013783,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3211584328,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3016764551,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3120264966,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3122041580,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3212787444,6,3,3,0,6,0.5000,TRUE,female,female,FALSE
https://openalex.org/W4226466213,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3154111312,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4200037476,5,3,1,1,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4287247108,5,1,3,1,4,0.2500,TRUE,male,undetermined,FALSE
https://openalex.org/W4322761664,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2978636391,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4311422837,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4312084120,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3015727060,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3044476130,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3128824375,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3193707724,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4292263973,5,1,4,0,5,0.2000,TRUE,male,female,FALSE
https://openalex.org/W4380716263,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3176285212,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4221042112,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4323305976,3,0,1,2,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3128398407,3,1,0,2,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W3165264699,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3197868876,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4206006361,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4319072793,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4210320126,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4316498017,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4379162470,4,2,2,0,4,0.5000,TRUE,female,female,FALSE
https://openalex.org/W4385163775,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3211079158,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4205690408,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4382405258,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4386760024,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3164070369,4,2,2,0,4,0.5000,TRUE,female,female,FALSE
https://openalex.org/W3213629636,5,2,3,0,5,0.4000,TRUE,male,male,FALSE
https://openalex.org/W4312083902,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4377086839,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4386143169,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3097559677,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3121087652,5,1,2,2,3,0.3333,TRUE,male,undetermined,FALSE
https://openalex.org/W3123032552,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3127334235,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W3176086016,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4312157387,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4322487617,4,3,1,0,4,0.7500,TRUE,female,male,FALSE
https://openalex.org/W4376649061,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4385463021,4,3,1,0,4,0.7500,TRUE,female,male,FALSE
https://openalex.org/W3147319771,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4229442199,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4302009829,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4319320906,4,0,3,1,3,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4361224087,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4381618879,6,2,4,0,6,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4387504532,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2780800018,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W2835703529,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3194270345,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4281677578,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4283771674,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4302773764,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4379879236,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4385614621,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4389976727,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4393237132,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4400859207,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3118329131,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4226134148,5,3,2,0,5,0.6000,TRUE,female,male,FALSE
https://openalex.org/W4285809150,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4308388379,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4380154241,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4382933984,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4385879997,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4386012838,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4391693808,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4392219345,5,3,1,1,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4392868884,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2995226578,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3124051178,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3167066607,5,2,2,1,4,0.5000,TRUE,female,female,FALSE
https://openalex.org/W4297106249,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4360960435,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4377694716,5,2,3,0,5,0.4000,TRUE,male,male,FALSE
https://openalex.org/W4385686696,6,1,3,2,4,0.2500,TRUE,undetermined,male,FALSE
https://openalex.org/W4386913772,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4390381842,4,1,1,2,2,0.5000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4394997243,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3176597062,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4206029087,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4377826647,3,1,0,2,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4388068514,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4391470198,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4402735676,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3127335467,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4306631596,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4320525755,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4379739738,6,6,0,0,6,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4387213607,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4387521976,5,1,3,1,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4389956052,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4390245813,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3094028304,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3172730219,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3200139232,4,2,2,0,4,0.5000,TRUE,female,female,FALSE
https://openalex.org/W4287142900,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4307902138,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4382133321,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4386413674,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4389396056,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4401474312,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3165027313,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4212971583,4,0,1,3,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4286686793,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4296984435,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4297989304,7,3,4,0,7,0.4286,TRUE,male,female,FALSE
https://openalex.org/W4309076657,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4311474522,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4313680963,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4387952923,3,1,1,1,2,0.5000,TRUE,undetermined,female,FALSE
https://openalex.org/W4392302857,3,1,1,1,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4400620679,3,1,1,1,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4405220692,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4408078999,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4409141251,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4311944689,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4386570636,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4400721928,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4403566194,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4404641904,4,3,1,0,4,0.7500,TRUE,male,female,FALSE
https://openalex.org/W4408072089,5,1,2,2,3,0.3333,TRUE,male,undetermined,FALSE
https://openalex.org/W4408978850,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4410458549,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W3196881389,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4281388751,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4297473211,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4309834861,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4313462194,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4313478835,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4387582120,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4388923779,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4391612863,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4393409638,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4399732599,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4402610526,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4402838506,5,1,1,3,2,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W4403827863,3,1,0,2,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W3118327892,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3199150569,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4386295789,4,0,3,1,3,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4386475952,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4390586412,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4401269945,5,0,5,0,5,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4402739141,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4405819425,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4408477487,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4411263551,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4376274767,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4389670148,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4389903926,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4390155052,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392882520,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399864559,4,1,0,3,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4402335085,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4403457913,3,2,0,1,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4403968726,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4404453268,4,0,2,2,2,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4405041049,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4405679914,4,1,2,1,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4408749702,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4409526718,5,4,1,0,5,0.8000,TRUE,female,female,FALSE
https://openalex.org/W4410108994,4,1,0,3,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W3121900342,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4293242223,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4402487481,4,1,2,1,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4404402743,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4407053992,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4409123477,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4409248609,4,0,3,1,3,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4411302430,5,1,3,1,4,0.2500,TRUE,undetermined,male,FALSE
https://openalex.org/W4412106133,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413883662,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4323306122,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4394824087,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4406661451,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408224461,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4409210383,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4412584945,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414189926,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416009253,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416541392,3,1,0,2,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4403741285,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4405381130,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4410012174,5,1,2,2,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4412999651,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414314697,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416423599,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4293577603,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W3119611086,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3123306788,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3047107012,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3133050884,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W3175712821,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W3215636304,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3217400923,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3127768855,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3125162832,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3144995548,8,2,5,1,7,0.2857,TRUE,undetermined,male,FALSE
https://openalex.org/W4283074054,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3193864141,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4309879536,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W3217075557,5,1,2,2,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4210962763,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4295529656,5,2,3,0,5,0.4000,TRUE,male,female,FALSE
https://openalex.org/W3141294352,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3195028885,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4285020898,5,3,2,0,5,0.6000,TRUE,female,male,FALSE
https://openalex.org/W4298396231,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4306740808,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4311725398,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2968764517,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3122552300,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3125796775,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3136123096,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3168309384,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4322724321,5,3,2,0,5,0.6000,TRUE,male,female,FALSE
https://openalex.org/W3200698391,4,4,0,0,4,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4283258634,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4298325867,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4309014892,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4362638524,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4380151538,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4383956795,3,2,0,1,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4384207896,4,3,0,1,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4389778276,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3047251227,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3136013491,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4220663863,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4288375657,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W4306957473,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4315928960,5,5,0,0,5,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4323664447,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4361285827,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4393089981,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399914346,4,2,0,2,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4280624884,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4297140444,4,1,2,1,3,0.3333,TRUE,undetermined,male,FALSE
https://openalex.org/W4308033387,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4367670168,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4379158055,3,1,1,1,2,0.5000,TRUE,undetermined,male,FALSE
https://openalex.org/W4383645998,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4389687912,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4400839676,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4411125684,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3033415115,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3141882091,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W3171745839,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3210148096,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3214071876,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
